ENTREZID,SYMBOL,GENENAME,ii...i,iii...ii,AveExpr,F,P.Value,adj.P.Val,First.Trimester.Average,Second.Trimester.Average,Term.Average
3386,ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),"0,4582710259","-0,7160586139","4,7570543981","69,5881078424","5,10753125541266E-018","2,30111004379553E-016","4,9247137292","5,3829847551","4,6669261413"
338773,TMEM119,transmembrane protein 119,"-0,5594855054","-0,3913006868","5,3185459698","25,1668316652","3,80917514860009E-009","3,29128522166088E-008","6,1768848252","5,6173993198","5,226098633"
339524,LINC01140,long intergenic non-protein coding RNA 1140,"0,6937028813","-1,1648593277","4,7259809959","103,1831291507","1,47150496602812E-022","1,62508720619105E-020","5,0477574369","5,7414603182","4,5766009905"
3397,ID1,"inhibitor of DNA binding 1, HLH protein","0,7897571934","0,8651287873","7,7588092085","55,6696567254","1,0471732098591E-015","3,1808124676886E-014","6,2844642174","7,0742214109","7,9393501981"
340371,NRBP2,nuclear receptor binding protein 2,"0,4129429625","-0,5365565311","5,9996135505","19,1790716736","1,71874632663878E-007","1,09105171304816E-006","6,0594016987","6,4723446612","5,9357881302"
340719,NANOS1,nanos C2HC-type zinc finger 1,"0,5537472237","-1,0850764607","5,8916244846","46,3557618874","5,8368729925317E-014","1,27402740868401E-012","6,2788746731","6,8326218969","5,7475454361"
341640,FREM2,FRAS1 related extracellular matrix 2,"-0,6181193155","-0,3286565678","4,6175921814","31,504662238","9,79128063361922E-011","1,14261298702753E-009","5,4788166503","4,8606973349","4,5320407671"
342527,SMTNL2,smoothelin like 2,"0,3491864607","-1,4060360104","5,3399760616","190,6768709213","1,24804428490071E-030","8,67182770625175E-028","6,1904831275","6,5396695883","5,1336335778"
3428,IFI16,interferon gamma inducible protein 16,"0,529638346","-0,6952783116","7,1082766431","20,1743634025","8,88550221636069E-008","5,97719382654421E-007","7,1909194572","7,7205578033","7,0252794917"
342977,NANOS3,nanos C2HC-type zinc finger 3,"-0,3436694749","0,2395388517","5,4111547178","6,1270452003","0,0033874054","0,008689182","5,5352825186","5,1916130437","5,4311518954"
3433,IFIT2,interferon induced protein with tetratricopeptide repeats 2,"0,6816652532","0,7085481042","6,3418555488","36,2896350624","7,63517397948558E-012","1,11785918596928E-010","5,1013653683","5,7830306215","6,4915787257"
3459,IFNGR1,interferon gamma receptor 1,"0,5467290394","0,3802943208","8,8069436058","18,8790149965","2,10165340972111E-007","1,30773030822796E-006","7,969926219","8,5166552584","8,8969495792"
3460,IFNGR2,interferon gamma receptor 2,"0,5714533349","-0,5271146123","8,3941105106","8,2998682378","0,0005424621","0,0016862175","8,2959109613","8,8673642961","8,3402496838"
3479,IGF1,insulin like growth factor 1,"1,0076033377","-0,5171306692","5,8000246283","17,4775349912","5,45341981169889E-007","3,14132051053163E-006","5,2805498975","6,2881532352","5,7710225659"
3489,IGFBP6,insulin like growth factor binding protein 6,"-1,730227867","-1,4062201877","6,6556538857","36,0412262752","8,68116190703963E-012","1,25405233092142E-010","9,4748278907","7,7446000238","6,3383798361"
350,APOH,apolipoprotein H,"-1,3630181307","-1,2314544455","4,080760192","35,3511431222","1,24295404823331E-011","1,74180686624695E-010","6,4055057566","5,0424876259","3,8110331804"
3516,RBPJ,recombination signal binding protein for immunoglobulin kappa J region,"0,5169445737","-0,5834329504","8,9270690851","21,4164281139","3,96123284427613E-008","0,000000284","8,927778567","9,4447231407","8,8612901903"
3561,IL2RG,interleukin 2 receptor subunit gamma,"-0,5663891819","0,5347454363","5,1368044709","8,5859313842","0,0004289324","0,0013666175","5,2238000633","4,6574108814","5,1921563176"
3569,IL6,interleukin 6,"2,4755230194","-1,7458048556","5,5579535595","17,2045432095","6,58466408223561E-007","3,72472024301912E-006","4,6809345132","7,1564575326","5,4106526769"
3576,CXCL8,C-X-C motif chemokine ligand 8,"2,3240215623","-2,5644616993","5,6024128418","16,9772908332","7,70881366092819E-007","4,30516331579499E-006","5,5564869236","7,8805084859","5,3160467866"
3586,IL10,interleukin 10,"0,2874901471","-0,243611453","4,218526263","6,6255601872","0,0022079888","0,0059522181","4,1510025443","4,4384926914","4,1948812384"
3588,IL10RB,interleukin 10 receptor subunit beta,"0,3742986086","-0,3092069796","7,8397991888","7,6866666134","0,000901741","0,00266385","7,7451970355","8,1194956441","7,8102886646"
359845,RFLNB,refilin B,"0,9290591381","-0,8567728602","6,2819804731","23,6279621041","9,78831582848923E-009","7,8287748084358E-008","6,1221603582","7,0512194963","6,1944466361"
36,ACADSB,acyl-CoA dehydrogenase short/branched chain,"-0,7022757405","-0,7987928314","4,760762047","74,7739999592","8,35912191558175E-019","4,42529260521401E-017","6,0965690597","5,3942933192","4,5955004878"
3615,IMPDH2,inosine monophosphate dehydrogenase 2,"-0,4319446916","-0,5081538521","8,4752364744","67,1164980904","1,24793390822661E-017","5,30881271775177E-016","9,3109933515","8,87904866","8,3708948079"
3635,INPP5D,inositol polyphosphate-5-phosphatase D,"0,5486062046","0,4253132653","6,8239274526","33,2999824281","3,68553156617208E-011","4,72405260549467E-010","5,9473171028","6,4959233073","6,9212365727"
3667,IRS1,insulin receptor substrate 1,"0,6893367187","-0,6317347556","6,0370139109","12,9647946837","0,000013931","0,000061248","5,915099012","6,6044357307","5,972700975"
3670,ISL1,ISL LIM homeobox 1,"1,0852844478","-1,156596236","6,7629198264","27,4090803629","0,000000001","9,66616938398806E-009","6,707058054","7,7923425018","6,6357462658"
3671,ISLR,immunoglobulin superfamily containing leucine rich repeat,"-1,3113209257","-0,7416782305","5,700260333","18,0571960281","3,66565735637599E-007","2,17461764763166E-006","7,5646538563","6,2533329306","5,5116547001"
3680,ITGA9,integrin subunit alpha 9,"0,5372498388","-0,5554003538","5,4280962191","19,0657469423","1,85416479793572E-007","1,17032748563119E-006","5,3860360021","5,923285841","5,3678854872"
3684,ITGAM,integrin subunit alpha M,"0,6642009945","-0,6613924731","6,0387345578","17,4498469792","5,5584518955606E-007","3,19630151070237E-006","5,9655272937","6,6297282882","5,9683358152"
3689,ITGB2,integrin subunit beta 2,"1,0506552897","-0,737129442","7,9735844991","17,0181057877","7,49328980991014E-007","0,000004196","7,5981528895","8,6488081792","7,9116787372"
3728,JUP,junction plakoglobin,"-0,9526793655","0,4342293643","8,9654608617","14,3909337558","0,000004857","2,33685389640444E-005","9,502577995","8,5498986296","8,9841279939"
3730,ANOS1,anosmin 1,"-0,5886459091","-0,7810790477","4,5249094176","47,395725846","3,64722915836663E-014","8,30890620832267E-013","5,7382672783","5,1496213692","4,3685423215"
374,AREG,amphiregulin,"1,1625780929","-0,8663609359","6,2797183311","11,0654775689","0,000059354","0,0002295959","5,9068875893","7,0694656823","6,2031047463"
375387,NRROS,negative regulator of reactive oxygen species,"0,9170934287","-0,7346951493","6,0574947311","38,8100047448","2,1247546471161E-012","3,43337291621202E-011","5,8064568773","6,723550306","5,9888551567"
3762,KCNJ5,potassium voltage-gated channel subfamily J member 5,"0,6408747381","-0,5382002313","5,3762652789","24,3450957308","6,2871685125221E-009","5,22395725534721E-008","5,2216587211","5,8625334593","5,3243332279"
3777,KCNK3,potassium two pore domain channel subfamily K member 3,"0,7277629457","-0,4731087807","6,5216810269","9,7542857085","0,0001667955","0,0005838542","6,2301434808","6,9579064265","6,4847976458"
3790,KCNS3,potassium voltage-gated channel modifier subfamily S member 3,"1,0503517228","-0,5653571841","6,0378133501","17,4357653994","5,61266300267908E-007","3,22525045598471E-006","5,5183804205","6,5687321433","6,0033749592"
3814,KISS1,KiSS-1 metastasis suppressor,"-1,4725677065","3,8353478894","10,7575473307","77,9946256118","2,83061943199932E-019","1,65625998764985E-017","8,9298858657","7,4573181592","11,2926660487"
3832,KIF11,kinesin family member 11,"-0,5249520732","-1,2051628582","5,0437044935","112,8374595129","1,15243876267636E-023","1,74709716421737E-021","6,5529959236","6,0280438504","4,8228809923"
3833,KIFC1,kinesin family member C1,"-0,4852071188","-0,3036672002","5,3091591248","45,6052587192","8,22457716492275E-014","1,74717259620703E-012","6,0235689788","5,53836186","5,2346946598"
3837,KPNB1,karyopherin subunit beta 1,"-0,3619233833","-0,4345170773","8,9490197141","35,532826779","1,13051307754512E-011","1,59631126851333E-010","9,6566348619","9,2947114785","8,8601944013"
384,ARG2,arginase 2,"-0,4676755958","-0,9677227848","5,4620335646","89,3514511994","7,78591417782727E-021","6,15345520518709E-019","6,7176536012","6,2499780054","5,2822552206"
3849,KRT2,keratin 2,"-0,2741874787","0,2182806876","4,5866925181","6,3498233361","0,0027960863","0,0073429189","4,662900887","4,3887134083","4,6069940959"
3850,KRT3,keratin 3,"-0,321314176","0,2920404679","4,7051765654","9,7780896009","0,0001636553","0,0005735846","4,7640399923","4,4427258164","4,7347662842"
387103,CENPW,centromere protein W,"-0,596855475","-1,0011289406","5,5323737074","81,2096996145","9,88975796499177E-020","6,3923102257443E-018","6,9383452005","6,3414897255","5,3403607849"
388,RHOB,ras homolog family member B,"0,8714181694","0,6190799329","8,7252867964","65,9327265402","1,92857058368118E-017","7,84410806182131E-016","7,3803171191","8,2517352885","8,8708152214"
388336,SHISA6,shisa family member 6,"-0,5143496288","0,2432233747","4,4237792898","14,7745981563","3,67584746163529E-006","1,81302668649009E-005","4,7063893036","4,1920396748","4,4352630495"
388695,LYSMD1,LysM domain containing 1,"0,5680394334","-0,4290476964","5,6240102542","10,9350677896","6,56973613838406E-005","0,000251335","5,4466663223","6,0147057557","5,5856580593"
389432,SAMD5,sterile alpha motif domain containing 5,"0,859612362","-0,4844746723","5,487607382","17,4423287229","5,58732842724881E-007","3,21179899527064E-006","5,0807997374","5,9404120994","5,4559374271"
3903,LAIR1,leukocyte associated immunoglobulin like receptor 1,"1,6291371216","-0,7298501188","5,7628187245","34,4132213844","2,03544778137379E-011","2,74398764771134E-010","4,8336430158","6,4627801374","5,7329300186"
3911,LAMA5,laminin subunit alpha 5,"-0,5266132608","-0,4171372765","9,0550953989","25,8403644255","2,53825059685406E-009","2,26837443478769E-008","9,9040179314","9,3774046706","8,9602673941"
3914,LAMB3,laminin subunit beta 3,"-1,2993848828","-0,8382105051","5,7335257237","24,6421752212","5,24146206748239E-009","4,43188956070484E-008","7,6677069037","6,3683220209","5,5301115158"
3937,LCP2,lymphocyte cytosolic protein 2,"0,9943059162","-0,40691529","6,7897334371","9,6367659681","0,0001832293","0,0006365691","6,1902660133","7,1845719295","6,7776566396"
3952,LEP,leptin,"-4,1268825908","2,4860340812","7,8057685733","14,2848122211","0,000005248","2,5085269786832E-005","9,624282131","5,4973995402","7,9834336214"
3954,LETM1,leucine zipper and EF-hand containing transmembrane protein 1,"-0,2646308244","-0,1983173763","5,6739930139","19,2149102988","1,67806630294848E-007","1,06725528863344E-006","6,0910967904","5,826465966","5,6281485897"
3972,LHB,luteinizing hormone beta polypeptide,"-1,682565546","1,4648517244","8,1006914906","11,5405121515","4,10951044533956E-005","0,000164341","8,463044759","6,780479213","8,2453309374"
399665,FAM102A,family with sequence similarity 102 member A,"-0,5608621567","-0,28673825","6,116551644","17,4755448588","5,4609008429588E-007","3,1445435931347E-006","6,8883612823","6,3274991256","6,0407608756"
4001,LMNB1,lamin B1,"-0,5981367844","-0,7411169002","5,450125817","75,296066234","6,99887785288715E-019","3,7528388126928E-017","6,6389001691","6,0407633847","5,2996464845"
400657,LINC00909,long intergenic non-protein coding RNA 909,"0,5867672429","-0,4701014817","5,6361951023","15,7969387599","1,76642450203683E-006","9,19665781953363E-006","5,475607357","6,0623745999","5,5922731182"
4015,LOX,lysyl oxidase,"-1,5445575681","-1,0741927465","5,2562384329","25,4552862512","3,19964425990186E-009","2,80532427329776E-008","7,6207415045","6,0761839363","5,0019911899"
4025,LPO,lactoperoxidase,"-0,283746203","0,1795566078","4,5733113429","5,6129788277","0,0052931453","0,0129179703","4,6910968645","4,4073506615","4,5869072693"
4059,BCAM,basal cell adhesion molecule (Lutheran blood group),"-0,5840927947","-0,4432522056","6,142354169","38,5872638928","2,37503228688132E-012","3,8192901076213E-011","7,0676272007","6,483534406","6,0402822004"
4064,CD180,CD180 molecule,"0,7805919277","-1,5984638614","4,8554615025","130,9638090009","1,45579111584348E-025","3,32558529421998E-023","5,4592107879","6,2398027156","4,6413388542"
4066,LYL1,LYL1 basic helix-loop-helix family member,"0,6556897751","-0,4814582546","6,834070931","12,6593566549","0,000017524","7,56484255078087E-005","6,6177762112","7,2734659862","6,7920077316"
4070,TACSTD2,tumor associated calcium signal transducer 2,"-1,0701828594","-0,5637777887","5,7722011857","40,5027075647","9,21030009644593E-013","1,58507758703145E-011","7,2588809684","6,188698109","5,6249203203"
4072,EPCAM,epithelial cell adhesion molecule,"-2,8591619754","-0,8116995287","4,9206393823","58,2803026039","3,64305561839312E-016","1,20062441684434E-014","8,309140323","5,4499783476","4,638278819"
4077,NBR1,NBR1 autophagy cargo receptor,"0,3802111122","0,3282878219","6,7984438325","26,4235735674","1,79209231869013E-009","1,63976242565101E-008","6,1627488758","6,542959988","6,8712478099"
409,ARRB2,arrestin beta 2,"0,5819067294","-0,8951833739","5,467481321","56,6651812675","6,97714931691943E-016","2,18294450298215E-014","5,6685636513","6,2504703807","5,3552870068"
4092,SMAD7,SMAD family member 7,"0,5946471514","0,3496169093","6,9429101706","28,3468896676","5,81086959659529E-010","5,8551094497174E-009","6,08629933","6,6809464815","7,0305633908"
4094,MAF,MAF bZIP transcription factor,"0,4689765746","-0,2845965932","6,3950221422","4,7509882839","0,0113204102","0,0251470842","6,1901187898","6,6590953644","6,3744987712"
4103,MAGEA4,MAGE family member A4,"1,4535479749","-1,1559277154","4,7874390172","22,4220348347","2,08469801435455E-008","1,56737710042275E-007","4,382392882","5,8359408568","4,6800131414"
4109,MAGEA10,MAGE family member A10,"0,8676101769","2,4251417528","7,6282477283","211,1607552445","4,56005996508969E-032","4,75272249861473E-029","4,7697910219","5,6374011988","8,0625429516"
4121,MAN1A1,mannosidase alpha class 1A member 1,"0,4138305134","-0,9982048358","6,6418849957","56,634117226","7,06565795609409E-016","2,20237218833318E-014","7,088617505","7,5024480185","6,5042431827"
4150,MAZ,MYC associated zinc finger protein,"-0,2672964893","-0,2660278195","5,7750104631","33,9955213475","2,54062964041538E-011","3,35983662835583E-010","6,2515145081","5,9842180188","5,7181901993"
4179,CD46,CD46 molecule,"0,7050618058","0,5835852379","9,7737723716","26,8755705752","1,37128065456354E-009","1,28324782241872E-008","8,6161022622","9,321164068","9,9047493059"
4188,MDFI,MyoD family inhibitor,"-0,4022610488","-0,6652691449","5,4646613783","82,7778579177","5,9821356117418E-020","3,99032373845625E-018","6,4042945862","6,0020335374","5,3367643926"
4192,MDK,midkine,"-0,499688632","-1,8190636571","7,2308232005","217,3977062373","1,75669706940257E-032","2,2534369484121E-029","9,2318752441","8,7321866121","6,913122955"
4200,ME2,malic enzyme 2,"0,5636800501","-0,4024039577","6,4791124984","12,1439006084","2,58912615439241E-005","0,000108347","6,2835147088","6,8471947589","6,4447908012"
4222,MEOX1,mesenchyme homeobox 1,"-0,3759119621","0,1598646339","4,9313834089","7,4981871179","0,0010556229","0,0030678925","5,1529604405","4,7770484784","4,9369131123"
4242,MFNG,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,"0,9919176303","0,8543287899","6,6213018801","74,3381609071","9,70120415512057E-019","5,08733586449027E-017","4,9646503399","5,9565679702","6,8108967601"
4257,MGST1,microsomal glutathione S-transferase 1,"-1,841030456","-1,2880905911","5,1402447108","31,4211799316","1,02526098460662E-010","1,18648523104094E-009","7,9650829723","6,1240525163","4,8359619252"
4286,MITF,melanocyte inducing transcription factor,"-0,8948104411","-0,6715974167","5,0582065018","62,11869704","8,1134487848185E-017","2,99999716043533E-015","6,4694355494","5,5746251083","4,9030276916"
4288,MKI67,marker of proliferation Ki-67,"-0,6341722613","-0,506747089","5,4766091929","70,7102186355","3,42753656508424E-018","1,58331301272423E-016","6,5026264883","5,8684542271","5,3617071381"
